nnz,mat_size,std_row,N,CUDA_cores,bandwidth,L2_cache,tag
2401323,5.39E+11,2.11085,128,5120,900,6144,0
4211599,3.04E+11,3.443046,1,5120,900,6144,7
4211599,3.04E+11,3.443046,2,5120,900,6144,0
4211599,3.04E+11,3.443046,4,5120,900,6144,0
4211599,3.04E+11,3.443046,8,5120,900,6144,0
4211599,3.04E+11,3.443046,16,5120,900,6144,0
4211599,3.04E+11,3.443046,32,5120,900,6144,0
4211599,3.04E+11,3.443046,64,5120,900,6144,0
4211599,3.04E+11,3.443046,128,5120,900,6144,0
652140,1.16E+11,1.862574,1,5120,900,6144,0
652140,1.16E+11,1.862574,2,5120,900,6144,0
652140,1.16E+11,1.862574,4,5120,900,6144,0
652140,1.16E+11,1.862574,8,5120,900,6144,0
652140,1.16E+11,1.862574,16,5120,900,6144,0
652140,1.16E+11,1.862574,32,5120,900,6144,0
652140,1.16E+11,1.862574,64,5120,900,6144,0
652140,1.16E+11,1.862574,128,5120,900,6144,0
247424,1506524600,5.869251,1,5120,900,6144,3
247424,1506524600,5.869251,2,5120,900,6144,3
247424,1506524600,5.869251,4,5120,900,6144,2
247424,1506524600,5.869251,8,5120,900,6144,0
247424,1506524600,5.869251,16,5120,900,6144,0
247424,1506524600,5.869251,32,5120,900,6144,2
247424,1506524600,5.869251,64,5120,900,6144,0
247424,1506524600,5.869251,128,5120,900,6144,0
1156224,7992360000,0.473841,1,5120,900,6144,0
1156224,7992360000,0.473841,2,5120,900,6144,0
1156224,7992360000,0.473841,4,5120,900,6144,0
1156224,7992360000,0.473841,8,5120,900,6144,0
1156224,7992360000,0.473841,16,5120,900,6144,0
1156224,7992360000,0.473841,32,5120,900,6144,0
1156224,7992360000,0.473841,64,5120,900,6144,0
1156224,7992360000,0.473841,128,5120,900,6144,0
178076,2772233104,4.47461,1,5120,900,6144,7
178076,2772233104,4.47461,2,5120,900,6144,3
178076,2772233104,4.47461,4,5120,900,6144,0
178076,2772233104,4.47461,8,5120,900,6144,2
178076,2772233104,4.47461,16,5120,900,6144,2
178076,2772233104,4.47461,32,5120,900,6144,2
178076,2772233104,4.47461,64,5120,900,6144,0
178076,2772233104,4.47461,128,5120,900,6144,0
12958252,3.69E+11,12.581101,1,5120,900,6144,5
12958252,3.69E+11,12.581101,2,5120,900,6144,1
12958252,3.69E+11,12.581101,4,5120,900,6144,1
12958252,3.69E+11,12.581101,8,5120,900,6144,0
12958252,3.69E+11,12.581101,16,5120,900,6144,0
12958252,3.69E+11,12.581101,32,5120,900,6144,0
12958252,3.69E+11,12.581101,64,5120,900,6144,0
12958252,3.69E+11,12.581101,128,5120,900,6144,0
24848204,1.34E+12,25.903749,1,5120,900,6144,5
24848204,1.34E+12,25.903749,2,5120,900,6144,1
24848204,1.34E+12,25.903749,4,5120,900,6144,1
24848204,1.34E+12,25.903749,8,5120,900,6144,0
24848204,1.34E+12,25.903749,16,5120,900,6144,0
24848204,1.34E+12,25.903749,32,5120,900,6144,0
24848204,1.34E+12,25.903749,64,5120,900,6144,0
24848204,1.34E+12,25.903749,128,5120,900,6144,0
16653308,1.77E+11,24.826708,1,5120,900,6144,5
16653308,1.77E+11,24.826708,2,5120,900,6144,1
16653308,1.77E+11,24.826708,4,5120,900,6144,1
16653308,1.77E+11,24.826708,8,5120,900,6144,1
16653308,1.77E+11,24.826708,16,5120,900,6144,0
16653308,1.77E+11,24.826708,32,5120,900,6144,0
16653308,1.77E+11,24.826708,64,5120,900,6144,2
16653308,1.77E+11,24.826708,128,5120,900,6144,0
299998,3600000000,0.005773,1,5120,900,6144,0
299998,3600000000,0.005773,2,5120,900,6144,0
299998,3600000000,0.005773,4,5120,900,6144,0
299998,3600000000,0.005773,8,5120,900,6144,0
299998,3600000000,0.005773,16,5120,900,6144,4
299998,3600000000,0.005773,32,5120,900,6144,4
299998,3600000000,0.005773,64,5120,900,6144,4
299998,3600000000,0.005773,128,5120,900,6144,4
253009,260144641,5.776978,1,5120,900,6144,7
253009,260144641,5.776978,2,5120,900,6144,3
253009,260144641,5.776978,4,5120,900,6144,0
253009,260144641,5.776978,8,5120,900,6144,0
253009,260144641,5.776978,16,5120,900,6144,0
253009,260144641,5.776978,32,5120,900,6144,0
253009,260144641,5.776978,64,5120,900,6144,0
253009,260144641,5.776978,128,5120,900,6144,0
1030225,4228250625,5.762183,1,5120,900,6144,0
1030225,4228250625,5.762183,2,5120,900,6144,0
1030225,4228250625,5.762183,4,5120,900,6144,0
1030225,4228250625,5.762183,8,5120,900,6144,0
1030225,4228250625,5.762183,16,5120,900,6144,0
1030225,4228250625,5.762183,32,5120,900,6144,0
1030225,4228250625,5.762183,64,5120,900,6144,0
1030225,4228250625,5.762183,128,5120,900,6144,0
3636649,21517662721,10.183446,1,5120,900,6144,7
3636649,21517662721,10.183446,2,5120,900,6144,1
3636649,21517662721,10.183446,4,5120,900,6144,0
3636649,21517662721,10.183446,8,5120,900,6144,0
3636649,21517662721,10.183446,16,5120,900,6144,0
3636649,21517662721,10.183446,32,5120,900,6144,0
3636649,21517662721,10.183446,64,5120,900,6144,0
3636649,21517662721,10.183446,128,5120,900,6144,0
156466,950265434,4.74902,1,5120,900,6144,3
156466,950265434,4.74902,2,5120,900,6144,3
156466,950265434,4.74902,4,5120,900,6144,3
156466,950265434,4.74902,8,5120,900,6144,0
156466,950265434,4.74902,16,5120,900,6144,0
156466,950265434,4.74902,32,5120,900,6144,0
156466,950265434,4.74902,64,5120,900,6144,0
156466,950265434,4.74902,128,5120,900,6144,0
553562,298632961,15.542213,1,5120,900,6144,1
553562,298632961,15.542213,2,5120,900,6144,1
553562,298632961,15.542213,4,5120,900,6144,1
553562,298632961,15.542213,8,5120,900,6144,0
553562,298632961,15.542213,16,5120,900,6144,0
553562,298632961,15.542213,32,5120,900,6144,0
553562,298632961,15.542213,64,5120,900,6144,2
553562,298632961,15.542213,128,5120,900,6144,0
325592,539121961,38.769096,1,5120,900,6144,7
325592,539121961,38.769096,2,5120,900,6144,3
325592,539121961,38.769096,4,5120,900,6144,3
325592,539121961,38.769096,8,5120,900,6144,2
325592,539121961,38.769096,16,5120,900,6144,2
325592,539121961,38.769096,32,5120,900,6144,2
325592,539121961,38.769096,64,5120,900,6144,2
325592,539121961,38.769096,128,5120,900,6144,2
325589,539121961,20.089598,1,5120,900,6144,3
325589,539121961,20.089598,2,5120,900,6144,3
325589,539121961,20.089598,4,5120,900,6144,3
325589,539121961,20.089598,8,5120,900,6144,2
325589,539121961,20.089598,16,5120,900,6144,0
325589,539121961,20.089598,32,5120,900,6144,0
325589,539121961,20.089598,64,5120,900,6144,2
325589,539121961,20.089598,128,5120,900,6144,2
380415,2703272049,3.350365,1,5120,900,6144,3
380415,2703272049,3.350365,2,5120,900,6144,0
380415,2703272049,3.350365,4,5120,900,6144,0
380415,2703272049,3.350365,8,5120,900,6144,0
380415,2703272049,3.350365,16,5120,900,6144,0
380415,2703272049,3.350365,32,5120,900,6144,0
380415,2703272049,3.350365,64,5120,900,6144,0
380415,2703272049,3.350365,128,5120,900,6144,0
2998000,1.00E+12,2.448257,1,5120,900,6144,0
2998000,1.00E+12,2.448257,2,5120,900,6144,0
2998000,1.00E+12,2.448257,4,5120,900,6144,0
2998000,1.00E+12,2.448257,8,5120,900,6144,0
2998000,1.00E+12,2.448257,16,5120,900,6144,0
2998000,1.00E+12,2.448257,32,5120,900,6144,0
2998000,1.00E+12,2.448257,64,5120,900,6144,0
2998000,1.00E+12,2.448257,128,5120,900,6144,0
2997995,1.00E+12,2.448255,1,5120,900,6144,0
2997995,1.00E+12,2.448255,2,5120,900,6144,0
2997995,1.00E+12,2.448255,4,5120,900,6144,0
2997995,1.00E+12,2.448255,8,5120,900,6144,0
2997995,1.00E+12,2.448255,16,5120,900,6144,0
2997995,1.00E+12,2.448255,32,5120,900,6144,0
2997995,1.00E+12,2.448255,64,5120,900,6144,0
2997995,1.00E+12,2.448255,128,5120,900,6144,0
367662,1346302864,36.100004,1,5120,900,6144,7
367662,1346302864,36.100004,2,5120,900,6144,3
367662,1346302864,36.100004,4,5120,900,6144,3
367662,1346302864,36.100004,8,5120,900,6144,2
367662,1346302864,36.100004,16,5120,900,6144,2
367662,1346302864,36.100004,32,5120,900,6144,2
367662,1346302864,36.100004,64,5120,900,6144,2
367662,1346302864,36.100004,128,5120,900,6144,2
420045,70338465796,9.983984,1,5120,900,6144,7
420045,70338465796,9.983984,2,5120,900,6144,3
420045,70338465796,9.983984,4,5120,900,6144,2
420045,70338465796,9.983984,8,5120,900,6144,2
420045,70338465796,9.983984,16,5120,900,6144,2
420045,70338465796,9.983984,32,5120,900,6144,2
420045,70338465796,9.983984,64,5120,900,6144,2
420045,70338465796,9.983984,128,5120,900,6144,2
20964171,8.52E+11,22.323553,1,5120,900,6144,5
20964171,8.52E+11,22.323553,2,5120,900,6144,1
20964171,8.52E+11,22.323553,4,5120,900,6144,1
20964171,8.52E+11,22.323553,8,5120,900,6144,0
20964171,8.52E+11,22.323553,16,5120,900,6144,0
20964171,8.52E+11,22.323553,32,5120,900,6144,0
20964171,8.52E+11,22.323553,64,5120,900,6144,0
20964171,8.52E+11,22.323553,128,5120,900,6144,0
4706073,20612632041,16.879158,1,5120,900,6144,1
4706073,20612632041,16.879158,2,5120,900,6144,1
4706073,20612632041,16.879158,4,5120,900,6144,1
4706073,20612632041,16.879158,8,5120,900,6144,0
4706073,20612632041,16.879158,16,5120,900,6144,0
4706073,20612632041,16.879158,32,5120,900,6144,0
4706073,20612632041,16.879158,64,5120,900,6144,0
4706073,20612632041,16.879158,128,5120,900,6144,0
276143,4794731536,28.318826,1,5120,900,6144,7
276143,4794731536,28.318826,2,5120,900,6144,3
276143,4794731536,28.318826,4,5120,900,6144,3
276143,4794731536,28.318826,8,5120,900,6144,3
276143,4794731536,28.318826,16,5120,900,6144,2
276143,4794731536,28.318826,32,5120,900,6144,2
276143,4794731536,28.318826,64,5120,900,6144,2
276143,4794731536,28.318826,128,5120,900,6144,2
175027,636451984,6.384232,1,5120,900,6144,7
175027,636451984,6.384232,2,5120,900,6144,3
175027,636451984,6.384232,4,5120,900,6144,2
175027,636451984,6.384232,8,5120,900,6144,2
175027,636451984,6.384232,16,5120,900,6144,2
175027,636451984,6.384232,32,5120,900,6144,2
175027,636451984,6.384232,64,5120,900,6144,0
175027,636451984,6.384232,128,5120,900,6144,0
463625,7160036689,0.549513,1,5120,900,6144,0
463625,7160036689,0.549513,2,5120,900,6144,0
463625,7160036689,0.549513,4,5120,900,6144,0
463625,7160036689,0.549513,8,5120,900,6144,0
463625,7160036689,0.549513,16,5120,900,6144,0
463625,7160036689,0.549513,32,5120,900,6144,2
463625,7160036689,0.549513,64,5120,900,6144,0
463625,7160036689,0.549513,128,5120,900,6144,0
6019939,12372755460,0.782719,1,5120,900,6144,7
6019939,12372755460,0.782719,2,5120,900,6144,3
6019939,12372755460,0.782719,4,5120,900,6144,0
6019939,12372755460,0.782719,8,5120,900,6144,0
6019939,12372755460,0.782719,16,5120,900,6144,0
6019939,12372755460,0.782719,32,5120,900,6144,0
6019939,12372755460,0.782719,64,5120,900,6144,0
6019939,12372755460,0.782719,128,5120,900,6144,0
1503732,2903769088,582.883733,1,5120,900,6144,7
1503732,2903769088,582.883733,2,5120,900,6144,3
1503732,2903769088,582.883733,4,5120,900,6144,3
1503732,2903769088,582.883733,8,5120,900,6144,3
1503732,2903769088,582.883733,16,5120,900,6144,3
1503732,2903769088,582.883733,32,5120,900,6144,3
1503732,2903769088,582.883733,64,5120,900,6144,2
1503732,2903769088,582.883733,128,5120,900,6144,2
1170516,2054072416,172.533265,1,5120,900,6144,5
1170516,2054072416,172.533265,2,5120,900,6144,1
1170516,2054072416,172.533265,4,5120,900,6144,3
1170516,2054072416,172.533265,8,5120,900,6144,1
1170516,2054072416,172.533265,16,5120,900,6144,1
1170516,2054072416,172.533265,32,5120,900,6144,1
1170516,2054072416,172.533265,64,5120,900,6144,2
1170516,2054072416,172.533265,128,5120,900,6144,2
19235140,7.44E+11,29.331312,1,5120,900,6144,3
19235140,7.44E+11,29.331312,2,5120,900,6144,3
19235140,7.44E+11,29.331312,4,5120,900,6144,3
19235140,7.44E+11,29.331312,8,5120,900,6144,3
19235140,7.44E+11,29.331312,16,5120,900,6144,2
19235140,7.44E+11,29.331312,32,5120,900,6144,0
19235140,7.44E+11,29.331312,64,5120,900,6144,2
19235140,7.44E+11,29.331312,128,5120,900,6144,2
1096948,276024996,16.231871,1,5120,900,6144,1
1096948,276024996,16.231871,2,5120,900,6144,1
1096948,276024996,16.231871,4,5120,900,6144,1
1096948,276024996,16.231871,8,5120,900,6144,1
1096948,276024996,16.231871,16,5120,900,6144,0
1096948,276024996,16.231871,32,5120,900,6144,0
1096948,276024996,16.231871,64,5120,900,6144,0
1096948,276024996,16.231871,128,5120,900,6144,0
259879,144120025,12.286419,1,5120,900,6144,3
259879,144120025,12.286419,2,5120,900,6144,3
259879,144120025,12.286419,4,5120,900,6144,3
259879,144120025,12.286419,8,5120,900,6144,0
259879,144120025,12.286419,16,5120,900,6144,0
259879,144120025,12.286419,32,5120,900,6144,0
259879,144120025,12.286419,64,5120,900,6144,0
259879,144120025,12.286419,128,5120,900,6144,0
228208,388720656,4.479155,1,5120,900,6144,3
228208,388720656,4.479155,2,5120,900,6144,3
228208,388720656,4.479155,4,5120,900,6144,3
228208,388720656,4.479155,8,5120,900,6144,0
228208,388720656,4.479155,16,5120,900,6144,0
228208,388720656,4.479155,32,5120,900,6144,0
228208,388720656,4.479155,64,5120,900,6144,0
228208,388720656,4.479155,128,5120,900,6144,0
26837113,1.18E+11,40.809121,1,5120,900,6144,5
26837113,1.18E+11,40.809121,2,5120,900,6144,1
26837113,1.18E+11,40.809121,4,5120,900,6144,1
26837113,1.18E+11,40.809121,8,5120,900,6144,1
26837113,1.18E+11,40.809121,16,5120,900,6144,0
26837113,1.18E+11,40.809121,32,5120,900,6144,0
26837113,1.18E+11,40.809121,64,5120,900,6144,0
26837113,1.18E+11,40.809121,128,5120,900,6144,0
5294285,5112965025,37.548502,1,5120,900,6144,5
5294285,5112965025,37.548502,2,5120,900,6144,1
5294285,5112965025,37.548502,4,5120,900,6144,1
5294285,5112965025,37.548502,8,5120,900,6144,1
5294285,5112965025,37.548502,16,5120,900,6144,0
5294285,5112965025,37.548502,32,5120,900,6144,0
5294285,5112965025,37.548502,64,5120,900,6144,0
5294285,5112965025,37.548502,128,5120,900,6144,0
14626683,4.08E+11,22.813162,1,5120,900,6144,5
14626683,4.08E+11,22.813162,2,5120,900,6144,1
14626683,4.08E+11,22.813162,4,5120,900,6144,1
14626683,4.08E+11,22.813162,8,5120,900,6144,0
14626683,4.08E+11,22.813162,16,5120,900,6144,0
14626683,4.08E+11,22.813162,32,5120,900,6144,0
14626683,4.08E+11,22.813162,64,5120,900,6144,0
14626683,4.08E+11,22.813162,128,5120,900,6144,0
11294316,40732119684,9.517389,1,5120,900,6144,1
11294316,40732119684,9.517389,2,5120,900,6144,1
11294316,40732119684,9.517389,4,5120,900,6144,1
11294316,40732119684,9.517389,8,5120,900,6144,0
11294316,40732119684,9.517389,16,5120,900,6144,0
11294316,40732119684,9.517389,32,5120,900,6144,0
11294316,40732119684,9.517389,64,5120,900,6144,0
11294316,40732119684,9.517389,128,5120,900,6144,0
327468,2032837569,2.385831,1,5120,900,6144,7
327468,2032837569,2.385831,2,5120,900,6144,3
327468,2032837569,2.385831,4,5120,900,6144,0
327468,2032837569,2.385831,8,5120,900,6144,0
327468,2032837569,2.385831,16,5120,900,6144,0
327468,2032837569,2.385831,32,5120,900,6144,0
327468,2032837569,2.385831,64,5120,900,6144,0
327468,2032837569,2.385831,128,5120,900,6144,0
819186,20574172969,0.668328,1,5120,900,6144,0
819186,20574172969,0.668328,2,5120,900,6144,0
819186,20574172969,0.668328,4,5120,900,6144,0
819186,20574172969,0.668328,8,5120,900,6144,0
819186,20574172969,0.668328,16,5120,900,6144,0
819186,20574172969,0.668328,32,5120,900,6144,0
819186,20574172969,0.668328,64,5120,900,6144,0
819186,20574172969,0.668328,128,5120,900,6144,0
1324862,9923546689,3.920173,1,5120,900,6144,7
1324862,9923546689,3.920173,2,5120,900,6144,3
1324862,9923546689,3.920173,4,5120,900,6144,0
1324862,9923546689,3.920173,8,5120,900,6144,0
1324862,9923546689,3.920173,16,5120,900,6144,0
1324862,9923546689,3.920173,32,5120,900,6144,0
1324862,9923546689,3.920173,64,5120,900,6144,0
1324862,9923546689,3.920173,128,5120,900,6144,0
905182,6105234496,4.986653,1,5120,900,6144,7
905182,6105234496,4.986653,2,5120,900,6144,3
905182,6105234496,4.986653,4,5120,900,6144,0
905182,6105234496,4.986653,8,5120,900,6144,0
905182,6105234496,4.986653,16,5120,900,6144,0
905182,6105234496,4.986653,32,5120,900,6144,0
905182,6105234496,4.986653,64,5120,900,6144,0
905182,6105234496,4.986653,128,5120,900,6144,0
430740,319694400,4.308784,1,5120,900,6144,7
430740,319694400,4.308784,2,5120,900,6144,0
430740,319694400,4.308784,4,5120,900,6144,0
430740,319694400,4.308784,8,5120,900,6144,0
430740,319694400,4.308784,16,5120,900,6144,0
430740,319694400,4.308784,32,5120,900,6144,0
430740,319694400,4.308784,64,5120,900,6144,0
430740,319694400,4.308784,128,5120,900,6144,0
3489300,21874410000,4.480983,1,5120,900,6144,1
3489300,21874410000,4.480983,2,5120,900,6144,1
3489300,21874410000,4.480983,4,5120,900,6144,0
3489300,21874410000,4.480983,8,5120,900,6144,0
3489300,21874410000,4.480983,16,5120,900,6144,0
3489300,21874410000,4.480983,32,5120,900,6144,0
3489300,21874410000,4.480983,64,5120,900,6144,0
3489300,21874410000,4.480983,128,5120,900,6144,0
1731206,5485179844,66.306724,1,5120,900,6144,3
1731206,5485179844,66.306724,2,5120,900,6144,3
1731206,5485179844,66.306724,4,5120,900,6144,3
1731206,5485179844,66.306724,8,5120,900,6144,3
1731206,5485179844,66.306724,16,5120,900,6144,2
1731206,5485179844,66.306724,32,5120,900,6144,0
1731206,5485179844,66.306724,64,5120,900,6144,2
1731206,5485179844,66.306724,128,5120,900,6144,0
20239237,2.41E+11,16.228063,1,5120,900,6144,5
20239237,2.41E+11,16.228063,2,5120,900,6144,1
20239237,2.41E+11,16.228063,4,5120,900,6144,1
20239237,2.41E+11,16.228063,8,5120,900,6144,0
20239237,2.41E+11,16.228063,16,5120,900,6144,0
20239237,2.41E+11,16.228063,32,5120,900,6144,0
20239237,2.41E+11,16.228063,64,5120,900,6144,0
20239237,2.41E+11,16.228063,128,5120,900,6144,0
2707179,11328834969,12.675577,1,5120,900,6144,5
2707179,11328834969,12.675577,2,5120,900,6144,1
2707179,11328834969,12.675577,4,5120,900,6144,3
2707179,11328834969,12.675577,8,5120,900,6144,0
2707179,11328834969,12.675577,16,5120,900,6144,0
2707179,11328834969,12.675577,32,5120,900,6144,0
2707179,11328834969,12.675577,64,5120,900,6144,2
2707179,11328834969,12.675577,128,5120,900,6144,0
596992,5587861504,6.2778,1,5120,900,6144,0
596992,5587861504,6.2778,2,5120,900,6144,0
596992,5587861504,6.2778,4,5120,900,6144,0
596992,5587861504,6.2778,8,5120,900,6144,0
596992,5587861504,6.2778,16,5120,900,6144,0
596992,5587861504,6.2778,32,5120,900,6144,0
596992,5587861504,6.2778,64,5120,900,6144,0
596992,5587861504,6.2778,128,5120,900,6144,0
298496,1396965376,6.2778,1,5120,900,6144,3
298496,1396965376,6.2778,2,5120,900,6144,3
298496,1396965376,6.2778,4,5120,900,6144,3
298496,1396965376,6.2778,8,5120,900,6144,0
298496,1396965376,6.2778,16,5120,900,6144,0
298496,1396965376,6.2778,32,5120,900,6144,0
298496,1396965376,6.2778,64,5120,900,6144,0
298496,1396965376,6.2778,128,5120,900,6144,0
2346294,2.35E+11,3.48066,1,5120,900,6144,3
2346294,2.35E+11,3.48066,2,5120,900,6144,3
2346294,2.35E+11,3.48066,4,5120,900,6144,3
2346294,2.35E+11,3.48066,8,5120,900,6144,2
2346294,2.35E+11,3.48066,16,5120,900,6144,0
2346294,2.35E+11,3.48066,32,5120,900,6144,0
2346294,2.35E+11,3.48066,64,5120,900,6144,0
2346294,2.35E+11,3.48066,128,5120,900,6144,0
9837214,6.74E+11,87.16021,1,5120,900,6144,7
9837214,6.74E+11,87.16021,2,5120,900,6144,3
9837214,6.74E+11,87.16021,4,5120,900,6144,3
9837214,6.74E+11,87.16021,8,5120,900,6144,3
9837214,6.74E+11,87.16021,16,5120,900,6144,2
9837214,6.74E+11,87.16021,32,5120,900,6144,2
9837214,6.74E+11,87.16021,64,5120,900,6144,2
9837214,6.74E+11,87.16021,128,5120,900,6144,2
202218,1871852949,2.19078,1,5120,900,6144,3
202218,1871852949,2.19078,2,5120,900,6144,3
202218,1871852949,2.19078,4,5120,900,6144,0
202218,1871852949,2.19078,8,5120,900,6144,0
202218,1871852949,2.19078,16,5120,900,6144,0
202218,1871852949,2.19078,32,5120,900,6144,0
202218,1871852949,2.19078,64,5120,900,6144,0
202218,1871852949,2.19078,128,5120,900,6144,0
375266,6905009241,2.226261,1,5120,900,6144,7
375266,6905009241,2.226261,2,5120,900,6144,0
375266,6905009241,2.226261,4,5120,900,6144,0
375266,6905009241,2.226261,8,5120,900,6144,0
375266,6905009241,2.226261,16,5120,900,6144,0
375266,6905009241,2.226261,32,5120,900,6144,0
375266,6905009241,2.226261,64,5120,900,6144,0
375266,6905009241,2.226261,128,5120,900,6144,0
120238,178382736,3.775263,1,5120,900,6144,7
120238,178382736,3.775263,2,5120,900,6144,3
120238,178382736,3.775263,4,5120,900,6144,3
120238,178382736,3.775263,8,5120,900,6144,2
120238,178382736,3.775263,16,5120,900,6144,2
120238,178382736,3.775263,32,5120,900,6144,0
120238,178382736,3.775263,64,5120,900,6144,2
120238,178382736,3.775263,128,5120,900,6144,0
142528,1187973280,7.571046,1,5120,900,6144,3
142528,1187973280,7.571046,2,5120,900,6144,3
142528,1187973280,7.571046,4,5120,900,6144,2
142528,1187973280,7.571046,8,5120,900,6144,2
142528,1187973280,7.571046,16,5120,900,6144,2
142528,1187973280,7.571046,32,5120,900,6144,2
142528,1187973280,7.571046,64,5120,900,6144,2
142528,1187973280,7.571046,128,5120,900,6144,2
285056,4751893120,7.571046,1,5120,900,6144,3
285056,4751893120,7.571046,2,5120,900,6144,3
285056,4751893120,7.571046,4,5120,900,6144,3
285056,4751893120,7.571046,8,5120,900,6144,2
285056,4751893120,7.571046,16,5120,900,6144,2
285056,4751893120,7.571046,32,5120,900,6144,2
285056,4751893120,7.571046,64,5120,900,6144,2
285056,4751893120,7.571046,128,5120,900,6144,0
232647,3664319950,6.163228,1,5120,900,6144,7
232647,3664319950,6.163228,2,5120,900,6144,3
232647,3664319950,6.163228,4,5120,900,6144,3
232647,3664319950,6.163228,8,5120,900,6144,2
232647,3664319950,6.163228,16,5120,900,6144,2
232647,3664319950,6.163228,32,5120,900,6144,0
232647,3664319950,6.163228,64,5120,900,6144,0
232647,3664319950,6.163228,128,5120,900,6144,0
465294,14657279800,6.163228,1,5120,900,6144,7
465294,14657279800,6.163228,2,5120,900,6144,3
465294,14657279800,6.163228,4,5120,900,6144,3
465294,14657279800,6.163228,8,5120,900,6144,3
465294,14657279800,6.163228,16,5120,900,6144,2
465294,14657279800,6.163228,32,5120,900,6144,0
465294,14657279800,6.163228,64,5120,900,6144,0
465294,14657279800,6.163228,128,5120,900,6144,0
101576,350737984,1.649193,1,5120,900,6144,7
101576,350737984,1.649193,2,5120,900,6144,3
101576,350737984,1.649193,4,5120,900,6144,0
101576,350737984,1.649193,8,5120,900,6144,2
101576,350737984,1.649193,16,5120,900,6144,0
101576,350737984,1.649193,32,5120,900,6144,0
101576,350737984,1.649193,64,5120,900,6144,0
101576,350737984,1.649193,128,5120,900,6144,0
544688,10039238416,1.558228,1,5120,900,6144,3
544688,10039238416,1.558228,2,5120,900,6144,0
544688,10039238416,1.558228,4,5120,900,6144,0
544688,10039238416,1.558228,8,5120,900,6144,0
544688,10039238416,1.558228,16,5120,900,6144,0
544688,10039238416,1.558228,32,5120,900,6144,0
544688,10039238416,1.558228,64,5120,900,6144,0
544688,10039238416,1.558228,128,5120,900,6144,0
329728,1419902976,0,1,5120,900,6144,0
329728,1419902976,0,2,5120,900,6144,0
329728,1419902976,0,4,5120,900,6144,0
329728,1419902976,0,8,5120,900,6144,0
329728,1419902976,0,16,5120,900,6144,0
329728,1419902976,0,32,5120,900,6144,0
329728,1419902976,0,64,5120,900,6144,0
329728,1419902976,0,128,5120,900,6144,0
18920347,1.18E+13,2.057934,1,5120,900,6144,7
18920347,1.18E+13,2.057934,2,5120,900,6144,0
18920347,1.18E+13,2.057934,4,5120,900,6144,0
18920347,1.18E+13,2.057934,8,5120,900,6144,0
18920347,1.18E+13,2.057934,16,5120,900,6144,0
18920347,1.18E+13,2.057934,32,5120,900,6144,0
18920347,1.18E+13,2.057934,64,5120,900,6144,0
18920347,1.18E+13,2.057934,128,5120,900,6144,0
23042677,9.00E+12,37.362675,1,5120,900,6144,3
23042677,9.00E+12,37.362675,2,5120,900,6144,3
23042677,9.00E+12,37.362675,4,5120,900,6144,3
23042677,9.00E+12,37.362675,8,5120,900,6144,2
23042677,9.00E+12,37.362675,16,5120,900,6144,2
23042677,9.00E+12,37.362675,32,5120,900,6144,2
23042677,9.00E+12,37.362675,64,5120,900,6144,2
23042677,9.00E+12,37.362675,128,5120,900,6144,2
11708077,39675460969,12.663291,1,5120,900,6144,1
11708077,39675460969,12.663291,2,5120,900,6144,1
11708077,39675460969,12.663291,4,5120,900,6144,1
11708077,39675460969,12.663291,8,5120,900,6144,0
11708077,39675460969,12.663291,16,5120,900,6144,0
11708077,39675460969,12.663291,32,5120,900,6144,0
11708077,39675460969,12.663291,64,5120,900,6144,0
11708077,39675460969,12.663291,128,5120,900,6144,0
26621990,8.92E+12,1806.78833,1,5120,900,6144,7
26621990,8.92E+12,1806.78833,2,5120,900,6144,3
26621990,8.92E+12,1806.78833,4,5120,900,6144,3
26621990,8.92E+12,1806.78833,8,5120,900,6144,2
26621990,8.92E+12,1806.78833,16,5120,900,6144,2
26621990,8.92E+12,1806.78833,32,5120,900,6144,2
26621990,8.92E+12,1806.78833,64,5120,900,6144,2
26621990,8.92E+12,1806.78833,128,5120,900,6144,2
392252,3537670500,10.656518,1,5120,900,6144,7
392252,3537670500,10.656518,2,5120,900,6144,3
392252,3537670500,10.656518,4,5120,900,6144,3
392252,3537670500,10.656518,8,5120,900,6144,0
392252,3537670500,10.656518,16,5120,900,6144,0
392252,3537670500,10.656518,32,5120,900,6144,0
392252,3537670500,10.656518,64,5120,900,6144,0
392252,3537670500,10.656518,128,5120,900,6144,0
497844,356907664,26.096609,1,5120,900,6144,3
497844,356907664,26.096609,2,5120,900,6144,3
497844,356907664,26.096609,4,5120,900,6144,3
497844,356907664,26.096609,8,5120,900,6144,3
497844,356907664,26.096609,16,5120,900,6144,0
497844,356907664,26.096609,32,5120,900,6144,0
497844,356907664,26.096609,64,5120,900,6144,2
497844,356907664,26.096609,128,5120,900,6144,2
1002396,10000000000,3.171275,1,5120,900,6144,7
1002396,10000000000,3.171275,2,5120,900,6144,3
1002396,10000000000,3.171275,4,5120,900,6144,0
1002396,10000000000,3.171275,8,5120,900,6144,0
1002396,10000000000,3.171275,16,5120,900,6144,0
1002396,10000000000,3.171275,32,5120,900,6144,0
1002396,10000000000,3.171275,64,5120,900,6144,0
1002396,10000000000,3.171275,128,5120,900,6144,0
726674,22530610404,0.639641,1,5120,900,6144,4
726674,22530610404,0.639641,2,5120,900,6144,4
726674,22530610404,0.639641,4,5120,900,6144,0
726674,22530610404,0.639641,8,5120,900,6144,0
726674,22530610404,0.639641,16,5120,900,6144,0
